symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error
195870.KS,HAESUNG DS,KS,952000000000.0,True,True,True,5,4430.5713,4880.1113,5009.778,5023.5557,5017.625,6082.7,5975.2,True,True,True,2,1,3,2,10,0.239,0.121120006,0.14968,14.401499,,False,
036810.KQ,FINE SEMITECH,KQ,944122964000.0,True,True,True,5,415.0,0.0,0.0,0.0,0.0,803.0,0.0,True,True,True,0,0,0,0,1,-0.1,-0.04482,0.29972,44.022415,,False,
161580.KQ,PHILOPTICS,KQ,938450154700.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.823,-0.51919997,0.07369,,,False,
358570.KQ,GI Innovation,KQ,936982875920.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
010780.KS,IS DONGSEO,KS,932777558400.0,True,True,True,5,1858.0,1923.6666,1923.6666,1461.0,1692.0,3689.0,2933.0,True,True,True,1,1,0,0,2,0.099,-0.082320005,0.25572002,7.928978,,False,
027360.KQ,AJU IB INVESTMENT,KQ,927973809960.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
451800.KS,Hanwha REIT,KS,923144000000.0,True,True,True,5,128.5,129.5,129.5,129.5,129.5,162.5,149.5,True,True,True,1,1,0,0,2,,0.0,0.0,32.0,,False,
032190.KQ,DAOU DATA,KQ,911540000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.51,-0.076859996,0.15043999,,,False,
078160.KQ,MEDIPOST,KQ,909546789600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
044490.KQ,TAEWOONG,KQ,906334359300.0,True,True,True,5,1427.0,1604.0,1604.0,2091.0,2091.0,2440.5,2394.0,True,True,True,0,0,1,1,2,-0.161,-0.01496,0.10075,18.64372,,False,
468530.KQ,PROTEINA,KQ,894849464000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,
006650.KS,KPIC,KS,871000000000.0,True,True,True,5,26725.0,11753.333,8511.5,14414.0,14414.0,24888.5,24358.25,True,True,True,1,1,0,0,4,0.193,0.02855,0.03593,5.886253,,False,
074600.KQ,WONIK QnC,KQ,887220000000.0,True,True,True,5,1833.0,2046.5,2046.5,2046.5,2051.0,2504.3333,2603.3333,True,True,True,1,1,1,1,3,0.147,0.074039996,0.2622,14.854253,,False,
084110.KQ,Huons Global,KQ,863399178400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
348340.KQ,NEUROMEKA,KQ,861641924700.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.023,-0.44634,0.17518,,,False,
100840.KS,SNTEnergy,KS,859286533650.0,True,True,True,5,4458.4346,4356.3696,5364.0,5364.0,3974.2,4563.1304,5550.3335,True,True,True,1,1,0,0,3,1.109,0.23158,0.26337,10.727285,,False,
064960.KS,SNT MOTIV,KS,855923772000.0,True,True,True,5,3963.5117,4031.983,4038.6467,4096.776,4037.22,4567.9316,4794.096,True,True,True,0,0,3,4,8,0.02,0.10594,0.18213,7.136709,,False,
456040.KS,OCI,KS,855858522000.0,True,True,True,5,10894.0,0.0,0.0,0.0,0.0,13473.0,0.0,True,True,True,0,0,0,0,1,-0.101,0.0063099996,0.10358,10.220441,,False,
317450.KS,MYUNGIN PHARM,KS,852640000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.058,0.32833,0.60568,,,False,
033240.KS,JahwaElec,KS,851772299400.0,True,True,True,5,2705.0,2262.5,2262.5,2262.5,1858.0,3048.0,2465.5,True,True,True,2,2,0,0,2,0.399,0.10127,0.16351,15.321523,,False,
052400.KQ,KONA I,KQ,851952523500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.505,0.319,0.48131,,,False,
376300.KQ,DEARU,KQ,848648014500.0,True,True,True,5,1786.1898,1811.0989,1808.189,1808.189,1808.189,2114.1033,2190.5896,True,True,True,2,2,3,3,11,0.339,-0.05585,1.0,13.220736,,False,
248070.KS,SOLUM,KS,848260026640.0,True,True,True,5,1028.0,1028.0,1070.8,1121.6,1121.6,1566.5,1439.2,True,True,True,1,1,0,0,4,0.245,0.01884,0.16271,13.629109,,False,
004490.KS,SGBC,KS,837144000000.0,True,True,True,5,13577.0,14184.0,14184.0,14184.0,18014.0,14878.0,0.0,True,True,True,1,0,0,0,,-0.058,0.07512,0.15573,,,False,
014620.KQ,SKB,KQ,843196307000.0,True,True,True,5,1666.9868,1739.3281,1695.5975,1625.3102,2004.091,1952.1841,2443.7234,True,True,True,1,1,0,0,4,0.018,0.14687,0.3524,17.826187,,False,
348210.KQ,NEXTIN,KQ,838160400000.0,True,True,True,5,3022.3655,3652.3735,3851.1235,2666.5,4216.3735,6741.2114,7228.398,True,True,True,0,0,1,1,4,-0.481,-0.21847,0.48391998,10.532231,,False,
108320.KS,LX Semicon,KS,827852870000.0,True,True,True,5,4890.754,5022.508,5376.378,5020.511,5020.511,7139.328,7310.228,True,True,True,0,1,1,0,4,-0.224,0.06389,0.31868,8.754325,,False,
253590.KQ,Neosem,KQ,822546825000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.329,0.11164,0.46616,,,False,
086450.KQ,DongKook Pharm,KQ,809624518000.0,True,True,True,5,1884.0,1909.0,1797.0,1797.0,1797.0,2215.0,2066.0,True,True,True,1,1,0,0,1,,,,,,False,
102710.KQ,ENF,KQ,808691517600.0,True,True,True,5,4041.0,4847.0,4847.0,4847.0,5075.0,6076.0,6332.0,True,True,True,0,0,1,1,1,,,,,,False,
001270.KS,BookookSecu,KS,799518210600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.459,0.36830002,0.97342,,,False,
079160.KS,CJ CGV,KS,798107004120.0,True,True,True,5,-421.33334,177.0,177.0,177.0,-162.0,-167.0,193.0,True,True,True,0,0,0,0,3,0.134,0.09927,0.95291,-29.7006,,False,
003850.KS,Boryung,KS,797821025100.0,True,True,True,5,448.0,0.0,0.0,0.0,0.0,607.0,0.0,True,True,True,0,0,1,1,1,-0.045,-0.00264,0.36591,16.095552,,False,
187660.KQ,PenetriumBio,KQ,798159380670.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-1.6413001,0.00595,,,False,
000370.KS,Hanwha General Ins,KS,797326789450.0,True,True,True,5,2717.5,2290.0,2290.0,2792.2,2792.2,3053.0,3164.5,True,True,True,0,0,1,1,4,0.101,0.0198,0.12189,,,False,
042520.KQ,HANS BIOMED,KQ,794358141900.0,True,True,True,5,821.0,821.0,821.0,1010.0,816.0,1786.0,0.0,True,True,True,0,0,0,0,,0.523,0.068169996,0.58615,13.101904,,False,
241710.KQ,COSMECCA KOREA,KQ,788184000000.0,True,True,True,5,6227.323,5996.238,6038.5107,6178.846,5816.9653,7037.6665,6615.303,True,True,True,0,1,3,1,12,0.39,0.11788,0.24561001,12.20575,,False,
033500.KQ,DONGSUNG FINETEC,KQ,787224217500.0,True,True,True,5,2553.0,2457.0,2457.0,2457.0,2457.0,2813.0,2825.5,True,True,True,1,1,0,0,1,,,,,,False,
214320.KS,INNOCEAN,KS,782800000000.0,True,True,True,5,2797.6145,2609.9917,2567.6575,2580.9917,2580.9917,2848.57,2784.791,True,True,True,1,2,0,0,10,0.055,0.06932,0.46004,7.1263824,,False,
356860.KQ,TLB,KQ,784643874000.0,True,True,True,5,3274.5,3329.8333,3737.5,3491.6,3499.0,4282.1665,4130.4,True,True,True,0,1,2,2,5,0.456,0.11823,0.14679,25.617874,,False,
050890.KQ,Solid,KQ,783759288600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
033100.KQ,CheryongElec,KQ,780633077400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.139,0.18351999,0.51057,,,False,
060250.KQ,NHN KCP,KQ,779919065620.0,True,True,True,5,1400.3441,1333.4375,1217.4991,1232.8564,1294.0243,1496.1333,1433.9637,True,True,True,2,2,0,0,6,0.162,0.04662,0.09781,12.960075,,False,
086900.KQ,MedyTox,KQ,771451132900.0,True,True,True,5,4092.0503,3840.2334,3840.2334,5634.76,6182.3,5773.911,8896.157,True,True,True,0,0,3,0,4,0.1,-0.06616,0.57763,18.09865,,False,
079900.KS,JUNJIN C&R,KS,770486376000.0,True,True,True,5,2297.0,2234.5,2234.5,2234.5,2234.5,2500.5,2471.0,True,True,True,0,0,1,1,2,0.239,0.12337,0.2874,25.194962,,False,
069260.KS,TKG Huchems,KS,767699882640.0,True,True,True,5,1624.0,2131.0,2131.0,2064.0,1974.0,2199.5,2215.3333,True,True,True,0,0,0,0,2,-0.114,0.01667,0.108260006,7.924528,,False,
005090.KS,SGC Energy,KS,752167182600.0,True,True,True,5,-1429.0,-1429.0,-1429.0,-1429.0,1817.0,-471.0,2788.0,True,True,True,1,1,0,0,1,-0.036,0.03218,0.08182,-110.4034,,False,
102940.KQ,KLS,KQ,763182154900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
399720.KQ,GAONCHIPS,KQ,758667468000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.255,0.0517,-0.07649,,,False,
025540.KS,KorElecTerm,KS,751544500000.0,True,True,True,5,12345.0,12345.0,12420.0,12420.0,12420.0,13415.0,13599.0,True,True,True,0,0,1,1,1,-0.132,0.09838,0.17403999,6.4778233,,False,
093370.KS,FOOSUNG,KS,750787310000.0,True,True,True,5,288.0,183.0,183.0,183.0,183.0,416.0,359.0,True,True,True,1,1,0,0,1,0.08,0.04068,0.18568,29.54327,,False,
112040.KQ,Wemade,KQ,750261474300.0,True,True,True,5,1728.0,1728.0,1961.6666,1961.6666,1961.6666,2368.0,2358.6667,True,True,True,1,1,0,0,2,,,,,,True,
024850.KQ,HLB innoVation,KQ,747630694100.0,True,True,True,5,-258.0,0.0,0.0,0.0,0.0,-339.0,0.0,True,True,True,0,0,0,0,1,0.124,-1.0610399,0.13319999,-66.666664,,False,
023160.KQ,TKCORP.,KQ,747563293800.0,True,True,True,5,2101.97,2047.85,2047.85,1833.97,1833.97,2665.77,2113.3467,True,True,True,1,1,0,0,2,,,,,,False,
114090.KS,GKL,KS,742886596700.0,True,True,True,5,859.66,875.96,875.96,885.76,1046.9934,1035.2753,1187.2723,True,True,True,0,0,2,2,10,-0.029,-0.0077899997,0.31488,11.842261,,False,
121600.KQ,ANP,KQ,739998174600.0,True,True,True,5,711.0417,681.0834,681.0834,1068.1797,1212.7438,1482.225,2130.3833,True,True,True,0,0,1,1,2,0.272,0.05692,0.33807,49.52015,,False,
009520.KQ,POSCO M-TECH,KQ,738741551220.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
015750.KQ,SW HITECH,KQ,736000000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.048,0.055549998,0.122250006,,,False,
003280.KS,HeungaShipping,KS,733295941950.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.051,-0.027320001,0.15685001,,,False,
475960.KQ,TOMOCUBE,KQ,733403415200.0,True,True,True,5,271.0,268.0,268.0,268.0,268.0,1111.0,1020.0,True,True,True,0,0,0,0,,4.486,0.07983,0.65709,45.184517,,False,
003030.KS,SeAH Steel Holdings,KS,732244957600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.059,0.0184,0.12758,,,False,
014820.KS,DWS,KS,730580306400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.003,0.038599998,0.10918,,,False,
001060.KS,JWPHARMA,KS,721863830000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.059,0.0446,0.46345,,,False,
425420.KQ,TFE,KQ,726015097000.0,True,True,True,5,2141.0,2326.0,2326.0,2326.0,2496.0,3108.0,3537.0,True,True,True,0,0,0,0,1,0.807,0.19582,0.36014998,19.49807,,False,
005880.KS,KorLine,KS,721340304900.0,True,True,True,5,499.0,499.0,430.66666,430.66666,430.66666,440.0,454.0,True,True,True,0,0,1,1,2,-0.268,0.09552,0.22403999,5.8295455,,False,
067160.KQ,SOOP,KQ,719572414200.0,True,True,True,5,8213.118,8752.317,8836.349,8836.349,9365.698,9195.018,9939.13,True,True,True,0,0,4,3,17,,,,,,False,
007700.KS,F&F Holdings,KS,718530921790.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.051,0.21613,0.66739,,,False,
225570.KQ,NEXON Games,KQ,719193100080.0,True,True,True,5,393.422,393.422,667.18866,693.7924,659.8755,879.707,977.86957,True,True,True,0,0,0,0,1,-0.187,-0.58726,1.0,12.254081,,False,
293940.KS,Shinhan Alpha REIT,KS,714756126930.0,True,True,True,5,212.0,220.0,220.0,220.0,160.0,264.0,192.0,True,True,True,1,1,0,0,2,,0.57999,0.0,20.984848,,False,
005180.KS,Binggrae,KS,714766584400.0,True,True,True,5,9047.0,9534.333,9534.333,9534.333,11072.75,10668.5,10961.667,True,True,True,0,0,2,1,2,0.005,-0.03714,0.29123,6.842574,,False,
287840.KQ,ITC,KQ,715045296000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,5.475,-2.5680099,0.99647003,,,False,
448900.KQ,PIM KOREA,KQ,711528154500.0,True,True,True,5,394.0,0.0,0.0,0.0,0.0,728.6,0.0,True,True,True,0,0,0,0,,-0.152,0.06704,0.24063998,161.26819,,False,
365340.KQ,SungEel HiTech,KQ,709362117800.0,True,True,True,5,-827.7645,-394.0116,810.0,-1012.091,-1012.091,1222.181,1126.5928,True,True,True,0,0,0,0,5,0.563,-0.17474002,-0.15987,54.983673,,False,
042000.KQ,Cafe24 Corp.,KQ,708189176800.0,True,True,True,5,1923.0,2577.0,2577.0,2577.0,2675.0,3137.0,3685.0,True,True,True,0,0,1,1,1,0.002,0.14875,0.91591,7.2362127,,False,
002350.KS,NEXENTIRE,KS,706138750710.0,True,True,True,5,1613.3334,1648.5,1620.5,1620.5,1550.7402,1718.1111,1790.75,True,True,True,1,1,1,1,10,0.194,0.04854,0.27372,4.004398,,False,
003620.KS,KG Mobility,KS,704264693760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.161,0.0144299995,0.1071,,,False,
